timestamp,facility_id,device_id,energy_kwh,operational_load,temperature_c,utilization_percent
2026-05-02 11:00:00,2,4,69.98,68.97,31.17,67.05
2026-05-02 11:00:00,2,5,51.16,59.3,31.17,55.75
2026-05-02 11:00:00,2,6,27.47,47.99,31.17,56.88
2026-05-02 11:00:00,3,7,84.53,51.04,31.17,49.28
2026-05-02 11:00:00,3,8,56.68,47.77,31.17,51.93
2026-05-02 11:00:00,3,9,29.02,55.91,31.17,57.96
2026-05-02 11:00:00,4,10,55.5,48.17,31.17,53.82
2026-05-02 11:00:00,4,11,38.09,48.81,31.17,48.69
2026-05-02 11:00:00,4,12,55.03,58.7,31.17,59.27
2026-05-02 12:00:00,1,1,68.25,56.61,33.3,53.23
2026-05-02 12:00:00,1,2,47.83,55.85,33.3,51.52
2026-05-02 12:00:00,1,3,23.3,63.37,33.3,64.29
2026-05-02 12:00:00,2,4,81.43,51.1,33.3,52.58
2026-05-02 12:00:00,2,5,56.29,52.62,33.3,51.53
2026-05-02 12:00:00,2,6,24.79,61.2,33.3,55.57
2026-05-02 12:00:00,3,7,83.1,46.62,33.3,50.16
2026-05-02 12:00:00,3,8,55.34,61.71,33.3,62.56
2026-05-02 12:00:00,3,9,29.0,52.85,33.3,54.66
2026-05-02 12:00:00,4,10,56.94,58.31,33.3,54.62
2026-05-02 12:00:00,4,11,39.34,56.09,33.3,59.24
2026-05-02 12:00:00,4,12,53.7,62.05,33.3,67.37
2026-05-02 13:00:00,1,1,73.72,62.28,32.24,63.86
2026-05-02 13:00:00,1,2,42.66,72.44,32.24,65.07
2026-05-02 13:00:00,1,3,25.36,66.67,32.24,70.4
2026-05-02 13:00:00,2,4,82.98,69.31,32.24,71.46
2026-05-02 13:00:00,2,5,56.69,68.82,32.24,59.9
2026-05-02 13:00:00,2,6,30.67,66.28,32.24,66.62
2026-05-02 13:00:00,3,7,82.31,58.26,32.24,60.83
2026-05-02 13:00:00,3,8,60.77,67.05,32.24,63.27
2026-05-02 13:00:00,3,9,32.15,64.89,32.24,63.58
2026-05-02 13:00:00,4,10,57.53,71.85,32.24,64.82
2026-05-02 13:00:00,4,11,46.4,59.82,32.24,54.73
2026-05-02 13:00:00,4,12,58.51,65.91,32.24,63.18
2026-05-02 14:00:00,1,1,76.57,50.74,34.15,60.67
2026-05-02 14:00:00,1,2,47.89,64.47,34.15,67.96
2026-05-02 14:00:00,1,3,22.63,65.84,34.15,63.53
2026-05-02 14:00:00,2,4,81.89,62.69,34.15,63.68
2026-05-02 14:00:00,2,5,55.79,62.31,34.15,63.99
2026-05-02 14:00:00,2,6,27.43,61.85,34.15,58.06
2026-05-02 14:00:00,3,7,100.56,57.47,34.15,54.93
2026-05-02 14:00:00,3,8,56.71,62.1,34.15,61.51
2026-05-02 14:00:00,3,9,33.38,60.64,34.15,61.82
2026-05-02 14:00:00,4,10,60.23,61.62,34.15,62.94
2026-05-02 14:00:00,4,11,44.29,53.68,34.15,53.86
2026-05-02 14:00:00,4,12,57.82,66.0,34.15,63.98
2026-05-02 15:00:00,1,1,73.87,60.87,34.42,59.29
2026-05-02 15:00:00,1,2,46.95,59.08,34.42,58.71
2026-05-02 15:00:00,1,3,22.03,56.65,34.42,62.5
2026-05-02 15:00:00,2,4,89.22,58.46,34.42,59.03
2026-05-02 15:00:00,2,5,57.62,63.27,34.42,61.88
2026-05-02 15:00:00,2,6,27.96,66.21,34.42,65.4
2026-05-02 15:00:00,3,7,97.07,49.37,34.42,51.92
2026-05-02 15:00:00,3,8,57.89,58.35,34.42,52.91
2026-05-02 15:00:00,3,9,33.49,55.07,34.42,57.69
2026-05-02 15:00:00,4,10,61.68,60.62,34.42,58.57
2026-05-02 15:00:00,4,11,42.34,59.01,34.42,58.95
2026-05-02 15:00:00,4,12,56.58,63.85,34.42,58.14
2026-05-02 16:00:00,1,1,69.78,64.13,32.29,60.45
2026-05-02 16:00:00,1,2,46.96,77.52,32.29,71.99
2026-05-02 16:00:00,1,3,25.57,53.16,32.29,61.42
2026-05-02 16:00:00,2,4,83.0,65.99,32.29,60.71
2026-05-02 16:00:00,2,5,57.21,70.19,32.29,68.21
2026-05-02 16:00:00,2,6,27.34,63.37,32.29,62.48
2026-05-02 16:00:00,3,7,90.01,65.26,32.29,58.13
2026-05-02 16:00:00,3,8,60.07,54.38,32.29,56.02
2026-05-02 16:00:00,3,9,30.96,69.55,32.29,64.94
2026-05-02 16:00:00,4,10,60.99,72.34,32.29,64.53
2026-05-02 16:00:00,4,11,42.14,53.66,32.29,56.67
2026-05-02 16:00:00,4,12,48.85,57.41,32.29,60.74
2026-05-02 17:00:00,1,1,76.15,68.18,31.13,72.96
2026-05-02 17:00:00,1,2,55.73,67.98,31.13,70.72
2026-05-02 17:00:00,1,3,26.73,49.83,31.13,59.52
2026-05-02 17:00:00,2,4,85.21,72.96,31.13,70.73
2026-05-02 17:00:00,2,5,63.9,76.16,31.13,75.15
2026-05-02 17:00:00,2,6,31.34,72.64,31.13,69.69
2026-05-02 17:00:00,3,7,97.21,64.79,31.13,62.22
2026-05-02 17:00:00,3,8,72.95,61.27,31.13,62.92
2026-05-02 17:00:00,3,9,37.38,74.33,31.13,64.96
2026-05-02 17:00:00,4,10,66.86,93.42,31.13,82.83
2026-05-02 17:00:00,4,11,46.84,71.25,31.13,68.74
2026-05-02 17:00:00,4,12,69.67,65.17,31.13,69.03
2026-05-02 18:00:00,1,1,75.9,62.03,30.72,62.41
2026-05-02 18:00:00,1,2,57.9,81.18,30.72,76.44
2026-05-02 18:00:00,1,3,25.05,65.39,30.72,62.74
2026-05-02 18:00:00,2,4,87.7,75.84,30.72,71.01
2026-05-02 18:00:00,2,5,61.09,73.75,30.72,70.82
2026-05-02 18:00:00,2,6,29.92,71.31,30.72,74.74
2026-05-02 18:00:00,3,7,93.78,64.53,30.72,73.92
2026-05-02 18:00:00,3,8,66.06,64.42,30.72,63.74
2026-05-02 18:00:00,3,9,35.46,57.78,30.72,57.13
2026-05-02 18:00:00,4,10,62.21,73.95,30.72,66.38
2026-05-02 18:00:00,4,11,48.86,58.15,30.72,64.07
2026-05-02 18:00:00,4,12,59.11,73.13,30.72,73.28
2026-05-02 19:00:00,1,1,72.81,65.31,30.3,68.08
2026-05-02 19:00:00,1,2,49.89,67.71,30.3,67.68
2026-05-02 19:00:00,1,3,27.12,66.3,30.3,68.0
2026-05-02 19:00:00,2,4,95.01,65.62,30.3,71.14
2026-05-02 19:00:00,2,5,64.05,59.83,30.3,57.96
2026-05-02 19:00:00,2,6,32.3,57.97,30.3,59.19
2026-05-02 19:00:00,3,7,96.7,68.96,30.3,73.25
2026-05-02 19:00:00,3,8,70.41,75.4,30.3,69.4
2026-05-02 19:00:00,3,9,37.74,62.41,30.3,62.3
2026-05-02 19:00:00,4,10,63.67,66.2,30.3,66.64
2026-05-02 19:00:00,4,11,48.98,62.02,30.3,68.43
2026-05-02 19:00:00,4,12,65.68,68.26,30.3,69.65
2026-05-02 20:00:00,1,1,72.14,69.15,28.85,75.31
2026-05-02 20:00:00,1,2,50.77,76.14,28.85,68.49
2026-05-02 20:00:00,1,3,26.14,81.39,28.85,79.5
2026-05-02 20:00:00,2,4,79.39,80.07,28.85,79.98
2026-05-02 20:00:00,2,5,56.69,71.99,28.85,70.89
2026-05-02 20:00:00,2,6,32.01,80.58,28.85,77.72
2026-05-02 20:00:00,3,7,90.98,86.98,28.85,77.78
2026-05-02 20:00:00,3,8,67.68,66.48,28.85,62.43
2026-05-02 20:00:00,3,9,36.97,69.4,28.85,63.64
2026-05-02 20:00:00,4,10,64.27,69.98,28.85,66.84
2026-05-02 20:00:00,4,11,47.06,63.79,28.85,63.57
2026-05-02 20:00:00,4,12,66.48,65.43,28.85,66.33
2026-05-02 21:00:00,1,1,41.6,40.57,27.49,38.56
2026-05-02 21:00:00,1,2,33.59,34.27,27.49,39.16
2026-05-02 21:00:00,1,3,30.23,44.77,27.49,46.79
2026-05-02 21:00:00,2,4,53.7,50.75,27.49,46.72
2026-05-02 21:00:00,2,5,36.45,41.82,27.49,42.9
2026-05-02 21:00:00,2,6,21.32,45.92,27.49,42.4
2026-05-02 21:00:00,3,7,57.29,56.47,27.49,49.41
2026-05-02 21:00:00,3,8,40.83,40.82,27.49,41.88
2026-05-02 21:00:00,3,9,23.16,45.04,27.49,46.49
2026-05-02 21:00:00,4,10,38.85,41.75,27.49,39.56
2026-05-02 21:00:00,4,11,31.32,42.6,27.49,46.39
2026-05-02 21:00:00,4,12,38.99,50.08,27.49,47.96
2026-05-02 22:00:00,1,1,44.48,42.74,27.49,46.12
2026-05-02 22:00:00,1,2,30.91,54.68,27.49,52.54
2026-05-02 22:00:00,1,3,17.75,46.92,27.49,47.79
2026-05-02 22:00:00,2,4,48.5,54.92,27.49,56.51
2026-05-02 22:00:00,2,5,42.83,39.95,27.49,41.31
2026-05-02 22:00:00,2,6,18.99,54.98,27.49,51.09
2026-05-02 22:00:00,3,7,61.26,35.66,27.49,37.37
2026-05-02 22:00:00,3,8,37.57,39.69,27.49,40.8
2026-05-02 22:00:00,3,9,22.14,34.45,27.49,41.38
2026-05-02 22:00:00,4,10,39.51,37.71,27.49,39.71
2026-05-02 22:00:00,4,11,28.86,35.82,27.49,42.71
2026-05-02 22:00:00,4,12,49.31,47.62,27.49,51.48
2026-05-02 23:00:00,1,1,47.31,41.9,26.3,40.95
2026-05-02 23:00:00,1,2,30.72,36.38,26.3,37.69
2026-05-02 23:00:00,1,3,19.62,45.44,26.3,48.98
2026-05-02 23:00:00,2,4,53.41,51.49,26.3,52.11
2026-05-02 23:00:00,2,5,35.17,49.03,26.3,49.55
2026-05-02 23:00:00,2,6,20.91,38.27,26.3,38.59
2026-05-02 23:00:00,3,7,51.87,36.12,26.3,41.45
2026-05-02 23:00:00,3,8,47.89,40.01,26.3,40.03
2026-05-02 23:00:00,3,9,24.54,46.92,26.3,44.99
2026-05-02 23:00:00,4,10,37.04,50.03,26.3,47.35
2026-05-02 23:00:00,4,11,28.44,41.32,26.3,45.57
2026-05-02 23:00:00,4,12,42.1,45.92,26.3,42.85
2026-05-03 00:00:00,1,1,25.79,19.56,25.13,24.38
2026-05-03 00:00:00,1,2,24.42,42.29,25.13,41.21
2026-05-03 00:00:00,1,3,12.18,31.63,25.13,32.38
2026-05-03 00:00:00,2,4,29.25,29.78,25.13,30.67
2026-05-03 00:00:00,2,5,25.29,36.12,25.13,31.05
2026-05-03 00:00:00,2,6,11.8,34.0,25.13,33.9
2026-05-03 00:00:00,3,7,28.26,41.85,25.13,37.01
2026-05-03 00:00:00,3,8,29.9,32.35,25.13,32.97
2026-05-03 00:00:00,3,9,18.58,20.41,25.13,24.55
2026-05-03 00:00:00,4,10,20.76,27.73,25.13,24.59
2026-05-03 00:00:00,4,11,16.96,24.49,25.13,27.73
2026-05-03 00:00:00,4,12,26.06,30.01,25.13,27.49
2026-05-03 01:00:00,1,1,28.73,34.0,25.02,35.89
2026-05-03 01:00:00,1,2,21.76,36.89,25.02,31.67
2026-05-03 01:00:00,1,3,10.95,17.76,25.02,22.13
2026-05-03 01:00:00,2,4,29.57,30.74,25.02,26.71
2026-05-03 01:00:00,2,5,27.34,35.24,25.02,30.43
2026-05-03 01:00:00,2,6,15.42,22.87,25.02,23.03
2026-05-03 01:00:00,3,7,33.19,22.46,25.02,24.12
2026-05-03 01:00:00,3,8,28.96,25.85,25.02,29.16
2026-05-03 01:00:00,3,9,15.09,28.66,25.02,35.01
2026-05-03 01:00:00,4,10,24.16,25.94,25.02,26.54
2026-05-03 01:00:00,4,11,21.85,29.57,25.02,34.55
2026-05-03 01:00:00,4,12,30.82,22.72,25.02,27.66
2026-05-03 02:00:00,1,1,26.87,25.55,24.74,28.91
2026-05-03 02:00:00,1,2,23.58,30.6,24.74,28.85
2026-05-03 02:00:00,1,3,10.37,26.56,24.74,29.46
2026-05-03 02:00:00,2,4,32.39,21.31,24.74,22.7
2026-05-03 02:00:00,2,5,21.46,33.14,24.74,31.06
2026-05-03 02:00:00,2,6,13.61,29.59,24.74,30.56
2026-05-03 02:00:00,3,7,39.04,24.53,24.74,27.7
2026-05-03 02:00:00,3,8,28.23,37.93,24.74,38.7
2026-05-03 02:00:00,3,9,14.75,22.63,24.74,31.37
2026-05-03 02:00:00,4,10,27.92,30.42,24.74,28.4
2026-05-03 02:00:00,4,11,18.12,26.92,24.74,32.88
2026-05-03 02:00:00,4,12,25.5,23.2,24.74,23.69
2026-05-03 03:00:00,1,1,23.61,35.0,25.48,30.98
2026-05-03 03:00:00,1,2,22.64,31.8,25.48,33.29
2026-05-03 03:00:00,1,3,25.66,26.8,25.48,27.51
2026-05-03 03:00:00,2,4,26.16,23.22,25.48,26.46
2026-05-03 03:00:00,2,5,27.99,28.78,25.48,31.27
2026-05-03 03:00:00,2,6,13.89,27.82,25.48,31.02
2026-05-03 03:00:00,3,7,31.13,22.47,25.48,25.84
2026-05-03 03:00:00,3,8,32.65,40.07,25.48,35.97
2026-05-03 03:00:00,3,9,14.6,29.38,25.48,29.52
2026-05-03 03:00:00,4,10,23.52,36.97,25.48,31.13
2026-05-03 03:00:00,4,11,21.21,37.14,25.48,34.22
2026-05-03 03:00:00,4,12,26.03,32.72,25.48,28.86
2026-05-03 04:00:00,1,1,26.41,32.05,25.44,26.23
2026-05-03 04:00:00,1,2,21.49,40.69,25.44,36.14
2026-05-03 04:00:00,1,3,11.56,35.97,25.44,30.0
2026-05-03 04:00:00,2,4,36.2,33.5,25.44,29.32
2026-05-03 04:00:00,2,5,24.82,35.0,25.44,33.31
2026-05-03 04:00:00,2,6,13.4,28.16,25.44,26.57
2026-05-03 04:00:00,3,7,33.85,26.79,25.44,28.93
2026-05-03 04:00:00,3,8,30.54,34.54,25.44,28.75
2026-05-03 04:00:00,3,9,15.52,22.12,25.44,27.66
2026-05-03 04:00:00,4,10,24.89,34.15,25.44,33.07
2026-05-03 04:00:00,4,11,18.59,23.64,25.44,28.98
2026-05-03 04:00:00,4,12,21.58,39.49,25.44,37.43
2026-05-03 05:00:00,1,1,31.3,26.66,26.36,32.08
2026-05-03 05:00:00,1,2,18.78,28.32,26.36,33.1
2026-05-03 05:00:00,1,3,11.09,34.55,26.36,34.6
2026-05-03 05:00:00,2,4,29.59,32.89,26.36,38.84
2026-05-03 05:00:00,2,5,23.75,24.88,26.36,28.95
2026-05-03 05:00:00,2,6,12.52,39.72,26.36,40.49
2026-05-03 05:00:00,3,7,41.13,32.18,26.36,36.2
2026-05-03 05:00:00,3,8,32.28,35.17,26.36,37.1
2026-05-03 05:00:00,3,9,16.0,30.44,26.36,29.07
2026-05-03 05:00:00,4,10,24.41,21.61,26.36,21.84
2026-05-03 05:00:00,4,11,17.18,33.15,26.36,28.84
2026-05-03 05:00:00,4,12,28.67,31.53,26.36,28.14
2026-05-03 06:00:00,1,1,38.04,33.62,26.11,34.53
2026-05-03 06:00:00,1,2,26.1,37.96,26.11,32.29
2026-05-03 06:00:00,1,3,16.5,39.22,26.11,40.36
2026-05-03 06:00:00,2,4,46.56,39.46,26.11,42.13
2026-05-03 06:00:00,2,5,32.71,37.21,26.11,39.23
2026-05-03 06:00:00,2,6,17.81,36.53,26.11,31.87
2026-05-03 06:00:00,3,7,47.81,36.45,26.11,38.82
2026-05-03 06:00:00,3,8,43.03,50.81,26.11,45.61
2026-05-03 06:00:00,3,9,19.2,37.79,26.11,40.77
2026-05-03 06:00:00,4,10,36.21,46.36,26.11,42.46
2026-05-03 06:00:00,4,11,27.28,32.92,26.11,32.91
2026-05-03 06:00:00,4,12,35.3,36.48,26.11,42.21
2026-05-03 07:00:00,1,1,40.12,47.23,27.27,45.28
2026-05-03 07:00:00,1,2,27.74,38.79,27.27,37.26
2026-05-03 07:00:00,1,3,17.9,40.87,27.27,35.24
2026-05-03 07:00:00,2,4,42.63,40.85,27.27,37.11
2026-05-03 07:00:00,2,5,33.88,32.17,27.27,35.47
2026-05-03 07:00:00,2,6,19.56,49.78,27.27,43.25
2026-05-03 07:00:00,3,7,59.88,34.75,27.27,37.93
2026-05-03 07:00:00,3,8,39.91,40.9,27.27,36.41
2026-05-03 07:00:00,3,9,22.07,37.69,27.27,39.54
2026-05-03 07:00:00,4,10,37.16,31.94,27.27,34.49
2026-05-03 07:00:00,4,11,26.54,36.31,27.27,36.11
2026-05-03 07:00:00,4,12,61.93,43.53,27.27,39.87
2026-05-03 08:00:00,1,1,38.81,46.75,30.37,46.69
2026-05-03 08:00:00,1,2,32.4,29.93,30.37,32.83
2026-05-03 08:00:00,1,3,15.59,60.21,30.37,55.21
2026-05-03 08:00:00,2,4,49.56,41.1,30.37,37.23
2026-05-03 08:00:00,2,5,33.96,37.73,30.37,29.95
2026-05-03 08:00:00,2,6,18.92,41.19,30.37,40.51
2026-05-03 08:00:00,3,7,54.85,31.63,30.37,27.53
2026-05-03 08:00:00,3,8,39.57,45.2,30.37,43.25
2026-05-03 08:00:00,3,9,18.64,40.62,30.37,37.72
2026-05-03 08:00:00,4,10,38.86,38.89,30.37,40.9
2026-05-03 08:00:00,4,11,26.99,35.25,30.37,34.38
2026-05-03 08:00:00,4,12,29.69,35.36,30.37,36.48
2026-05-03 09:00:00,1,1,64.01,59.98,31.31,57.13
2026-05-03 09:00:00,1,2,40.02,54.36,31.31,57.42
2026-05-03 09:00:00,1,3,22.81,51.18,31.31,57.17
2026-05-03 09:00:00,2,4,71.38,56.32,31.31,56.38
2026-05-03 09:00:00,2,5,48.51,58.23,31.31,58.23
2026-05-03 09:00:00,2,6,27.28,56.1,31.31,55.62
2026-05-03 09:00:00,3,7,85.72,44.4,31.31,42.67
2026-05-03 09:00:00,3,8,52.53,46.9,31.31,51.07
2026-05-03 09:00:00,3,9,29.24,72.2,31.31,64.26
2026-05-03 09:00:00,4,10,55.88,68.9,31.31,62.61
2026-05-03 09:00:00,4,11,39.98,48.83,31.31,51.18
2026-05-03 09:00:00,4,12,51.86,53.7,31.31,57.31
2026-05-03 10:00:00,1,1,67.12,58.34,33.27,55.83
2026-05-03 10:00:00,1,2,43.38,63.11,33.27,65.31
2026-05-03 10:00:00,1,3,21.44,52.4,33.27,49.74
2026-05-03 10:00:00,2,4,78.22,59.24,33.27,56.64
2026-05-03 10:00:00,2,5,57.4,43.72,33.27,48.99
2026-05-03 10:00:00,2,6,26.9,37.47,33.27,40.64
2026-05-03 10:00:00,3,7,88.79,57.7,33.27,60.17
2026-05-03 10:00:00,3,8,53.68,58.8,33.27,57.16
2026-05-03 10:00:00,3,9,32.74,73.98,33.27,69.54
2026-05-03 10:00:00,4,10,52.84,55.37,33.27,53.56
2026-05-03 10:00:00,4,11,40.06,61.49,33.27,54.17
2026-05-03 10:00:00,4,12,52.27,55.76,33.27,54.28
2026-05-03 11:00:00,1,1,69.7,52.05,34.71,50.65
2026-05-03 11:00:00,1,2,43.97,52.0,34.71,57.8
2026-05-03 11:00:00,1,3,22.3,59.38,34.71,54.51
2026-05-03 11:00:00,2,4,77.45,71.77,34.71,60.75
2026-05-03 11:00:00,2,5,55.53,49.45,34.71,51.18
2026-05-03 11:00:00,2,6,25.76,61.11,34.71,56.32
2026-05-03 11:00:00,3,7,96.68,59.51,34.71,55.17
2026-05-03 11:00:00,3,8,58.61,54.66,34.71,57.59
2026-05-03 11:00:00,3,9,31.51,57.22,34.71,56.04
2026-05-03 11:00:00,4,10,54.5,58.86,34.71,59.81
2026-05-03 11:00:00,4,11,42.88,52.64,34.71,53.33
2026-05-03 11:00:00,4,12,52.89,61.28,34.71,63.53
2026-05-03 12:00:00,1,1,68.48,61.47,35.01,62.67
2026-05-03 12:00:00,1,2,48.77,49.22,35.01,51.32
2026-05-03 12:00:00,1,3,21.65,52.21,35.01,54.14
2026-05-03 12:00:00,2,4,78.37,33.06,35.01,43.04
2026-05-03 12:00:00,2,5,58.78,62.87,35.01,61.78
2026-05-03 12:00:00,2,6,28.95,40.28,35.01,48.89
2026-05-03 12:00:00,3,7,85.94,52.07,35.01,55.02
2026-05-03 12:00:00,3,8,56.93,60.12,35.01,54.79
2026-05-03 12:00:00,3,9,30.73,56.4,35.01,59.24
2026-05-03 12:00:00,4,10,59.38,58.82,35.01,58.9
2026-05-03 12:00:00,4,11,74.56,43.2,35.01,53.69
2026-05-03 12:00:00,4,12,53.89,49.49,35.01,51.26
2026-05-03 13:00:00,1,1,68.51,60.74,33.98,61.66
2026-05-03 13:00:00,1,2,47.7,59.98,33.98,62.74
2026-05-03 13:00:00,1,3,22.91,73.42,33.98,71.55
2026-05-03 13:00:00,2,4,87.36,47.66,33.98,50.15
2026-05-03 13:00:00,2,5,60.71,63.08,33.98,64.08
2026-05-03 13:00:00,2,6,28.21,72.95,33.98,65.72
2026-05-03 13:00:00,3,7,96.14,64.58,33.98,62.3
2026-05-03 13:00:00,3,8,64.69,56.77,33.98,59.88
2026-05-03 13:00:00,3,9,31.97,57.09,33.98,63.99
2026-05-03 13:00:00,4,10,61.48,60.23,33.98,56.99
2026-05-03 13:00:00,4,11,43.65,67.74,33.98,67.45
2026-05-03 13:00:00,4,12,56.96,61.44,33.98,59.84
2026-05-03 14:00:00,1,1,73.6,53.44,34.76,53.04
2026-05-03 14:00:00,1,2,51.75,66.66,34.76,63.77
2026-05-03 14:00:00,1,3,23.39,64.37,34.76,59.91
2026-05-03 14:00:00,2,4,86.78,64.37,34.76,64.29
2026-05-03 14:00:00,2,5,54.56,61.06,34.76,56.9
2026-05-03 14:00:00,2,6,30.01,63.14,34.76,59.15
2026-05-03 14:00:00,3,7,91.6,48.8,34.76,50.58
2026-05-03 14:00:00,3,8,54.25,69.6,34.76,62.0
2026-05-03 14:00:00,3,9,33.84,49.52,34.76,49.64
2026-05-03 14:00:00,4,10,65.92,58.13,34.76,53.23
2026-05-03 14:00:00,4,11,47.24,72.64,34.76,73.69
2026-05-03 14:00:00,4,12,56.87,62.22,34.76,57.95
2026-05-03 15:00:00,1,1,78.09,59.82,34.03,60.25
2026-05-03 15:00:00,1,2,53.77,66.52,34.03,64.9
2026-05-03 15:00:00,1,3,23.3,55.19,34.03,63.05
2026-05-03 15:00:00,2,4,86.44,52.63,34.03,56.02
2026-05-03 15:00:00,2,5,55.49,57.14,34.03,62.88
2026-05-03 15:00:00,2,6,26.94,63.77,34.03,66.1
2026-05-03 15:00:00,3,7,97.73,60.52,34.03,62.81
2026-05-03 15:00:00,3,8,62.94,54.05,34.03,53.55
2026-05-03 15:00:00,3,9,33.45,56.54,34.03,61.31
2026-05-03 15:00:00,4,10,61.24,61.53,34.03,63.82
2026-05-03 15:00:00,4,11,44.75,69.27,34.03,68.62
2026-05-03 15:00:00,4,12,56.01,62.11,34.03,59.05
2026-05-03 16:00:00,1,1,70.52,60.62,32.07,62.2
2026-05-03 16:00:00,1,2,49.99,59.0,32.07,59.5
2026-05-03 16:00:00,1,3,25.39,64.23,32.07,61.68
2026-05-03 16:00:00,2,4,82.69,58.01,32.07,53.03
2026-05-03 16:00:00,2,5,52.73,65.62,32.07,62.71
2026-05-03 16:00:00,2,6,27.42,60.96,32.07,60.26
2026-05-03 16:00:00,3,7,89.78,58.51,32.07,65.12
2026-05-03 16:00:00,3,8,60.39,65.0,32.07,65.9
2026-05-03 16:00:00,3,9,30.97,53.09,32.07,53.28
2026-05-03 16:00:00,4,10,60.68,59.17,32.07,61.25
2026-05-03 16:00:00,4,11,42.61,54.48,32.07,56.41
2026-05-03 16:00:00,4,12,59.42,68.22,32.07,69.45
2026-05-03 17:00:00,1,1,78.15,77.9,32.05,70.2
2026-05-03 17:00:00,1,2,52.89,63.67,32.05,66.51
2026-05-03 17:00:00,1,3,27.1,68.85,32.05,68.79
2026-05-03 17:00:00,2,4,90.34,59.84,32.05,64.18
2026-05-03 17:00:00,2,5,65.61,64.88,32.05,68.45
2026-05-03 17:00:00,2,6,35.29,65.73,32.05,63.94
2026-05-03 17:00:00,3,7,100.51,68.06,32.05,71.35
2026-05-03 17:00:00,3,8,63.23,75.91,32.05,73.04
2026-05-03 17:00:00,3,9,34.79,56.75,32.05,60.05
2026-05-03 17:00:00,4,10,65.44,70.58,32.05,69.66
2026-05-03 17:00:00,4,11,51.8,67.29,32.05,67.73
2026-05-03 17:00:00,4,12,68.1,69.56,32.05,67.39
2026-05-03 18:00:00,1,1,73.31,65.31,31.99,70.44
2026-05-03 18:00:00,1,2,52.02,54.11,31.99,61.86
2026-05-03 18:00:00,1,3,23.86,65.87,31.99,63.93
2026-05-03 18:00:00,2,4,95.51,72.35,31.99,69.98
2026-05-03 18:00:00,2,5,67.47,58.18,31.99,59.69
2026-05-03 18:00:00,2,6,33.59,68.44,31.99,64.11
2026-05-03 18:00:00,3,7,96.24,70.85,31.99,69.2
2026-05-03 18:00:00,3,8,69.86,71.24,31.99,71.04
2026-05-03 18:00:00,3,9,35.39,68.63,31.99,67.14
2026-05-03 18:00:00,4,10,65.52,75.62,31.99,74.76
2026-05-03 18:00:00,4,11,47.16,73.09,31.99,65.58
2026-05-03 18:00:00,4,12,58.18,71.54,31.99,70.1
2026-05-03 19:00:00,1,1,78.36,62.0,30.44,64.48
2026-05-03 19:00:00,1,2,53.89,68.18,30.44,69.91
2026-05-03 19:00:00,1,3,27.68,76.82,30.44,73.13
2026-05-03 19:00:00,2,4,84.7,59.6,30.44,66.39
2026-05-03 19:00:00,2,5,58.54,68.54,30.44,68.8
2026-05-03 19:00:00,2,6,31.75,66.04,30.44,68.46
2026-05-03 19:00:00,3,7,97.87,67.17,30.44,62.48
2026-05-03 19:00:00,3,8,70.43,63.52,30.44,57.6
2026-05-03 19:00:00,3,9,36.07,68.71,30.44,69.18
2026-05-03 19:00:00,4,10,65.28,67.62,30.44,69.87
2026-05-03 19:00:00,4,11,46.6,60.68,30.44,61.96
2026-05-03 19:00:00,4,12,61.29,66.85,30.44,63.29
2026-05-03 20:00:00,1,1,79.84,72.45,30.21,66.2
2026-05-03 20:00:00,1,2,50.82,69.33,30.21,65.67
2026-05-03 20:00:00,1,3,27.27,68.2,30.21,66.2
2026-05-03 20:00:00,2,4,92.86,65.54,30.21,64.66
2026-05-03 20:00:00,2,5,66.15,62.27,30.21,67.58
2026-05-03 20:00:00,2,6,32.5,80.38,30.21,72.42
2026-05-03 20:00:00,3,7,98.55,66.44,30.21,66.71
2026-05-03 20:00:00,3,8,72.67,74.08,30.21,68.0
2026-05-03 20:00:00,3,9,36.7,67.1,30.21,63.65
2026-05-03 20:00:00,4,10,63.19,66.4,30.21,68.71
2026-05-03 20:00:00,4,11,46.45,63.47,30.21,66.18
2026-05-03 20:00:00,4,12,62.5,71.61,30.21,66.58
2026-05-03 21:00:00,1,1,48.44,47.13,28.96,46.28
2026-05-03 21:00:00,1,2,35.08,40.92,28.96,41.3
2026-05-03 21:00:00,1,3,17.56,37.89,28.96,40.62
2026-05-03 21:00:00,2,4,54.25,44.7,28.96,44.45
2026-05-03 21:00:00,2,5,37.13,33.92,28.96,35.02
2026-05-03 21:00:00,2,6,20.13,36.16,28.96,36.63
2026-05-03 21:00:00,3,7,63.2,50.25,28.96,46.91
2026-05-03 21:00:00,3,8,44.45,48.59,28.96,47.13
2026-05-03 21:00:00,3,9,25.09,43.13,28.96,45.64
2026-05-03 21:00:00,4,10,44.28,43.48,28.96,44.7
2026-05-03 21:00:00,4,11,32.39,36.03,28.96,38.71
2026-05-03 21:00:00,4,12,43.99,45.0,28.96,46.22
2026-05-03 22:00:00,1,1,42.98,47.75,27.03,48.5
2026-05-03 22:00:00,1,2,29.51,46.8,27.03,51.04
2026-05-03 22:00:00,1,3,16.13,42.74,27.03,44.05
2026-05-03 22:00:00,2,4,52.75,37.52,27.03,43.58
2026-05-03 22:00:00,2,5,36.17,50.22,27.03,46.67
2026-05-03 22:00:00,2,6,20.61,51.25,27.03,45.56
